Contract,Client,DateOpen,Year,Month,Principal,IntratePr,IntPr,AdminFee,Stamps,Instalment,Total,DateFI,DateLI,Purpose,Period,CollectionMethod,LoanSizeCode,RepaymentCode,Paid,Balance,Status,Decision,Reason
9691,812,2024/05/31,2024,5,800,0.28,224,0,6,1030.28,1030.28,2024/06/30,2024/06/30,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9992,814,2024/05/25,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/06/24,2024/06/24,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9838,819,2024/05/01,2024,5,1800,0.28,504,0,12,2316.28,2316.28,2024/05/31,2024/05/31,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9738,826,2024/05/30,2024,5,1100,0.28,308,0,6,1414.28,1414.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
9841,830,2024/05/21,2024,5,1800,0.28,504,0,12,2316.28,2316.28,2024/06/20,2024/06/20,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9633,835,2024/05/21,2024,5,600,0.28,168,0,4,772.28,772.28,2024/06/20,2024/06/20,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
10130,837,2024/05/02,2024,5,5800,0.28,1624,0,0,7424.28,7424.28,2024/06/01,2024/06/01,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9704,857,2024/05/30,2024,5,900,0.28,252,0,6,1158.28,1158.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9986,878,2024/05/01,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/05/31,2024/05/31,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9991,893,2024/05/25,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/06/24,2024/06/24,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9990,902,2024/05/25,2024,5,2800,0.28,784,0,18,3602.28,3602.28,2024/06/24,2024/06/24,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9724,903,2024/05/21,2024,5,1000,0.28,280,0,6,1286.28,1286.28,2024/06/20,2024/06/20,Business,1,Cash Collection,B,A,1286.28,0,Paid,Approved,Qualified
9561,907,2024/05/30,2024,5,500,0.28,140,0,2,642.28,642.28,2024/06/29,2024/06/29,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9690,912,2024/05/23,2024,5,800,0.28,224,0,6,1030.28,1030.28,2024/06/22,2024/06/22,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
10131,913,2024/05/23,2024,5,5800,0.28,1624,0,0,7424.28,7424.28,2024/06/22,2024/06/22,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9695,41,2024/06/18,2024,6,800,0.28,224,0,6,1030.28,1030.28,2024/07/18,2024/07/18,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9914,94,2024/06/28,2024,6,2300,0.28,644,0,12,2956.28,2956.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10083,114,2024/06/21,2024,6,4800,0.28,1344,0,0,6144.28,6144.28,2024/07/21,2024/07/21,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9998,229,2024/06/20,2024,6,2800,0.28,784,0,18,3602.28,3602.28,2024/07/20,2024/07/20,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9848,245,2024/06/28,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9850,245,2024/06/28,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9999,271,2024/06/28,2024,6,2800,0.28,784,0,18,3602.28,3602.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10136,287,2024/06/28,2024,6,5800,0.28,1624,0,0,7424.28,7424.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9913,435,2024/06/19,2024,6,2300,0.28,644,0,12,2956.28,2956.28,2024/07/19,2024/07/19,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10134,464,2024/06/21,2024,6,5800,0.28,1624,0,0,7424.28,7424.28,2024/07/21,2024/07/21,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9777,473,2024/06/21,2024,6,1600,0.28,448,0,6,2054.28,2054.28,2024/07/21,2024/07/21,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
9847,496,2024/06/27,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/27,2024/07/27,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
10032,569,2024/06/19,2024,6,3300,0.28,924,0,18,4242.28,4242.28,2024/07/19,2024/07/19,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9563,593,2024/06/15,2024,6,500,0.28,140,0,2,642.28,642.28,2024/07/15,2024/07/15,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9996,690,2024/06/19,2024,6,2800,0.28,784,0,18,3602.28,3602.28,2024/07/19,2024/07/19,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10084,694,2024/06/28,2024,6,4800,0.28,1344,0,0,6144.28,6144.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,6144.28,0,Paid,Approved,Qualified
9845,700,2024/06/01,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/01,2024/07/01,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9516,722,2024/06/21,2024,6,500,0.28,140,0,2,642.28,642.28,2024/07/21,2024/07/21,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9915,757,2024/06/28,2024,6,2300,0.28,644,0,12,2956.28,2956.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2956.28,0,Paid,Approved,Qualified
10033,759,2024/06/28,2024,6,3300,0.28,924,0,18,4242.28,4242.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,4242.28,0,Paid,Approved,Qualified
9634,775,2024/06/01,2024,6,600,0.28,168,0,4,772.28,772.28,2024/07/01,2024/07/01,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9868,778,2024/06/01,2024,6,2000,0.28,560,0,12,2572.28,2572.28,2024/07/01,2024/07/01,Consumption,1,Cash Collection,B,A,2572.28,0,Paid,Approved,Qualified
9694,793,2024/06/15,2024,6,800,0.28,224,0,6,1030.28,1030.28,2024/07/15,2024/07/15,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
10099,799,2024/06/28,2024,6,5300,0.28,1484,0,0,6784.28,6784.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,C,B,6784.28,0,Paid,Approved,Qualified
9569,803,2024/06/28,2024,6,500,0.28,140,0,2,642.28,642.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9740,804,2024/06/28,2024,6,1100,0.28,308,0,6,1414.28,1414.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
10046,808,2024/06/25,2024,6,3800,0.28,1064,0,0,4864.28,4864.28,2024/07/25,2024/07/25,Consumption,1,Cash Collection,B,A,4864.28,0,Paid,Approved,Qualified
9849,812,2024/06/28,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9853,819,2024/06/28,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9743,826,2024/06/28,2024,6,1200,0.28,336,0,6,1542.28,1542.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,1542.28,0,Paid,Approved,Qualified
9997,831,2024/06/20,2024,6,2800,0.28,784,0,18,3602.28,3602.28,2024/07/20,2024/07/20,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
9568,835,2024/06/26,2024,6,500,0.28,140,0,2,642.28,642.28,2024/07/26,2024/07/26,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10135,837,2024/06/28,2024,6,5800,0.28,1624,0,0,7424.28,7424.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,C,B,7424.28,0,Paid,Approved,Qualified
9705,857,2024/06/28,2024,6,900,0.28,252,0,6,1158.28,1158.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9562,871,2024/06/01,2024,6,500,0.28,140,0,2,642.28,642.28,2024/07/01,2024/07/01,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9846,876,2024/06/25,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/25,2024/07/25,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9635,881,2024/06/06,2024,6,600,0.28,168,0,4,772.28,772.28,2024/07/06,2024/07/06,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9693,883,2024/06/01,2024,6,800,0.28,224,0,6,1030.28,1030.28,2024/07/01,2024/07/01,Consumption,1,Cash Collection,A,A,1030.28,0,Paid,Approved,Qualified
9636,885,2024/06/28,2024,6,600,0.28,168,0,4,772.28,772.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,A,A,772.28,0,Paid,Approved,Qualified
9995,893,2024/06/18,2024,6,2800,0.28,784,0,18,3602.28,3602.28,2024/07/18,2024/07/18,Consumption,1,Cash Collection,B,A,3602.28,0,Paid,Approved,Qualified
10009,902,2024/06/27,2024,6,3000,0.28,840,0,18,3858.28,3858.28,2024/07/27,2024/07/27,Clothing,1,Cash Collection,B,A,3858.28,0,Paid,Approved,Qualified
9852,906,2024/06/28,2024,6,1800,0.28,504,0,12,2316.28,2316.28,2024/07/28,2024/07/28,Consumption,1,Cash Collection,B,A,2316.28,0,Paid,Approved,Qualified
9754,912,2024/06/27,2024,6,1300,0.28,364,0,6,1670.28,1670.28,2024/07/27,2024/07/27,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
9856,41,2024/07/01,2024,7,1900,0.28,532,0,12,2444.28,2444.28,2024/07/31,2024/07/31,Education,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
9501,94,2024/07/16,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/15,2024/08/15,Education,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9857,94,2024/07/25,2024,7,1900,0.28,532,0,12,2444.28,2444.28,2024/08/24,2024/08/24,Education,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
10137,114,2024/07/09,2024,7,5900,0.28,1652,0,0,7552.28,7552.28,2024/08/08,2024/08/08,Education,1,Cash Collection,C,B,7552.28,0,Paid,Approved,Qualified
10051,229,2024/07/19,2024,7,4400,0.28,1232,0,0,5632.28,5632.28,2024/08/18,2024/08/18,Consumption,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
10100,245,2024/07/25,2024,7,5400,0.28,1512,0,0,6912.28,6912.28,2024/08/24,2024/08/24,Consumption,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
9917,271,2024/07/02,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/01,2024/08/01,Education,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10036,287,2024/07/26,2024,7,3400,0.28,952,0,0,4352.28,4352.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,4352.28,0,Paid,Approved,Qualified
9508,323,2024/07/18,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/17,2024/08/17,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9925,449,2024/07/30,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/29,2024/08/29,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9707,464,2024/07/30,2024,7,900,0.28,252,0,6,1158.28,1158.28,2024/08/29,2024/08/29,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
10053,483,2024/07/26,2024,7,4400,0.28,1232,0,0,5632.28,5632.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
9757,496,2024/07/02,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/08/01,2024/08/01,Education,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9637,563,2024/07/01,2024,7,600,0.28,168,0,6,774.28,774.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
9656,563,2024/07/26,2024,7,700,0.28,196,0,6,902.28,902.28,2024/08/25,2024/08/25,Education,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
9500,569,2024/07/12,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/11,2024/08/11,Education,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9571,585,2024/07/01,2024,7,500,0.28,140,0,6,646.28,646.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9523,593,2024/07/11,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/10,2024/08/10,Education,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9922,690,2024/07/18,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/17,2024/08/17,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10050,694,2024/07/01,2024,7,4400,0.28,1232,0,0,5632.28,5632.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
9706,700,2024/07/01,2024,7,900,0.28,252,0,6,1158.28,1158.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
9507,711,2024/07/01,2024,7,500,0.28,140,0,2,642.28,642.28,2024/07/31,2024/07/31,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9504,722,2024/07/31,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/30,2024/08/30,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9859,757,2024/07/26,2024,7,1900,0.28,532,0,12,2444.28,2444.28,2024/08/25,2024/08/25,Education,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
9916,759,2024/07/01,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/07/31,2024/07/31,Education,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9570,773,2024/07/01,2024,7,500,0.28,140,0,6,646.28,646.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9598,778,2024/07/09,2024,7,500,0.28,140,0,6,646.28,646.28,2024/08/08,2024/08/08,Education,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9758,783,2024/07/15,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/08/14,2024/08/14,Education,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
10085,799,2024/07/26,2024,7,4900,0.28,1372,0,0,6272.28,6272.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,6272.28,0,Paid,Approved,Qualified
9756,802,2024/07/02,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/08/01,2024/08/01,Education,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9505,803,2024/07/01,2024,7,500,0.28,140,0,2,642.28,642.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9655,804,2024/07/26,2024,7,700,0.28,196,0,6,902.28,902.28,2024/08/25,2024/08/25,Education,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
10034,808,2024/07/23,2024,7,3400,0.28,952,0,0,4352.28,4352.28,2024/08/22,2024/08/22,Consumption,1,Cash Collection,B,A,4352.28,0,Paid,Approved,Qualified
9654,819,2024/07/01,2024,7,700,0.28,196,0,6,902.28,902.28,2024/07/31,2024/07/31,Education,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
9638,826,2024/07/26,2024,7,600,0.28,168,0,6,774.28,774.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
9574,830,2024/07/22,2024,7,500,0.28,140,0,6,646.28,646.28,2024/08/21,2024/08/21,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9923,831,2024/07/22,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/21,2024/08/21,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9759,832,2024/07/26,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9532,835,2024/07/18,2024,7,500,0.28,140,0,4,644.28,644.28,2024/08/17,2024/08/17,Consumption,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
10101,837,2024/07/31,2024,7,5400,0.28,1512,0,0,6912.28,6912.28,2024/08/30,2024/08/30,Consumption,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
9855,841,2024/07/02,2024,7,1850,0.28,518,0,12,2380.28,2380.28,2024/08/01,2024/08/01,Education,1,Cash Collection,B,A,2380.28,0,Paid,Approved,Qualified
9502,871,2024/07/11,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/10,2024/08/10,Education,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9924,878,2024/07/30,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/29,2024/08/29,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9572,881,2024/07/01,2024,7,500,0.28,140,0,6,646.28,646.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9573,883,2024/07/03,2024,7,500,0.28,140,0,6,646.28,646.28,2024/08/02,2024/08/02,Education,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9533,885,2024/07/26,2024,7,500,0.28,140,0,4,644.28,644.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
9807,891,2024/07/24,2024,7,1700,0.28,476,0,12,2188.28,2188.28,2024/08/23,2024/08/23,Consumption,1,Cash Collection,B,A,2188.28,0,Paid,Approved,Qualified
9918,893,2024/07/16,2024,7,2400,0.28,672,0,18,3090.28,3090.28,2024/08/15,2024/08/15,Education,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9808,902,2024/07/26,2024,7,1700,0.28,476,0,12,2188.28,2188.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,B,A,2188.28,0,Paid,Approved,Qualified
9503,903,2024/07/19,2024,7,500,0.28,140,0,2,642.28,642.28,2024/08/18,2024/08/18,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9755,906,2024/07/01,2024,7,1400,0.28,392,0,12,1804.28,1804.28,2024/07/31,2024/07/31,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9575,907,2024/07/26,2024,7,500,0.28,140,0,6,646.28,646.28,2024/08/25,2024/08/25,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9861,41,2024/08/28,2024,8,1900,0.28,532,0,12,2444.28,2444.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
9864,94,2024/08/29,2024,8,1900,0.28,532,0,12,2444.28,2444.28,2024/09/28,2024/09/28,Consumption,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
10104,114,2024/08/29,2024,8,5400,0.28,1512,0,0,6912.28,6912.28,2024/09/28,2024/09/28,Consumption,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
9766,245,2024/08/29,2024,8,1400,0.28,392,0,12,1804.28,1804.28,2024/09/28,2024/09/28,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
10103,287,2024/08/28,2024,8,5400,0.28,1512,0,0,6912.28,6912.28,2024/09/27,2024/09/27,Business,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
10054,323,2024/08/19,2024,8,4400,0.28,1232,0,0,5632.28,5632.28,2024/09/18,2024/09/18,Business,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
9862,342,2024/08/28,2024,8,1900,0.28,532,0,12,2444.28,2444.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
10055,464,2024/08/27,2024,8,4400,0.28,1232,0,0,5632.28,5632.28,2024/09/26,2024/09/26,Business,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
9765,496,2024/08/28,2024,8,1400,0.28,392,0,12,1804.28,1804.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9931,563,2024/08/28,2024,8,2400,0.28,672,0,18,3090.28,3090.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9603,569,2024/08/26,2024,8,500,0.28,140,0,2,642.28,642.28,2024/09/25,2024/09/25,Business,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9863,585,2024/08/29,2024,8,1900,0.28,532,0,12,2444.28,2444.28,2024/09/28,2024/09/28,Consumption,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
9577,593,2024/08/07,2024,8,500,0.28,140,0,6,646.28,646.28,2024/09/06,2024/09/06,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9926,690,2024/08/16,2024,8,2400,0.28,672,0,18,3090.28,3090.28,2024/09/15,2024/09/15,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
10056,694,2024/08/27,2024,8,4400,0.28,1232,0,0,5632.28,5632.28,2024/09/26,2024/09/26,Business,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
9578,700,2024/08/12,2024,8,500,0.28,140,0,6,646.28,646.28,2024/09/11,2024/09/11,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9640,722,2024/08/21,2024,8,600,0.28,168,0,2,770.28,770.28,2024/09/20,2024/09/20,Business,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
9860,757,2024/08/28,2024,8,1900,0.28,532,0,12,2444.28,2444.28,2024/09/27,2024/09/27,Education,1,Cash Collection,B,A,2444.28,0,Paid,Approved,Qualified
10004,759,2024/08/28,2024,8,2900,0.28,812,0,18,3730.28,3730.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,B,A,3730.28,0,Paid,Approved,Qualified
9535,775,2024/08/30,2024,8,500,0.28,140,0,4,644.28,644.28,2024/09/29,2024/09/29,Consumption,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
9709,788,2024/08/16,2024,8,900,0.28,252,0,6,1158.28,1158.28,2024/09/15,2024/09/15,Consumption,1,Cash Collection,A,A,1158.28,0,Paid,Approved,Qualified
10140,789,2024/08/27,2024,8,6400,0.28,1792,0,0,8192.28,8192.28,2024/09/26,2024/09/26,Business,1,Cash Collection,C,B,8192.28,0,Paid,Approved,Qualified
9601,795,2024/08/06,2024,8,500,0.28,140,0,2,642.28,642.28,2024/09/05,2024/09/05,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
10086,799,2024/08/28,2024,8,4900,0.28,1372,0,0,6272.28,6272.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,B,A,6272.28,0,Paid,Approved,Qualified
9600,803,2024/08/02,2024,8,500,0.28,140,0,2,642.28,642.28,2024/09/01,2024/09/01,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9658,804,2024/08/28,2024,8,700,0.28,196,0,6,902.28,902.28,2024/09/27,2024/09/27,Education,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
9764,808,2024/08/26,2024,8,1400,0.28,392,0,12,1804.28,1804.28,2024/09/25,2024/09/25,Business,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9580,812,2024/08/29,2024,8,500,0.28,140,0,6,646.28,646.28,2024/09/28,2024/09/28,Business,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9930,814,2024/08/23,2024,8,2400,0.28,672,0,18,3090.28,3090.28,2024/09/22,2024/09/22,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9657,826,2024/08/28,2024,8,700,0.28,196,0,6,902.28,902.28,2024/09/27,2024/09/27,Education,1,Cash Collection,A,A,902.28,0,Paid,Approved,Qualified
9763,830,2024/08/19,2024,8,1400,0.28,392,0,12,1804.28,1804.28,2024/09/18,2024/09/18,Business,1,Cash Collection,B,A,1804.28,0,Paid,Approved,Qualified
9534,835,2024/08/19,2024,8,500,0.28,140,0,4,644.28,644.28,2024/09/18,2024/09/18,Business,1,Cash Collection,A,A,644.28,0,Paid,Approved,Qualified
9605,857,2024/08/28,2024,8,500,0.28,140,0,6,646.28,646.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9607,871,2024/08/30,2024,8,500,0.28,140,0,2,642.28,642.28,2024/09/29,2024/09/29,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9582,883,2024/08/30,2024,8,500,0.28,140,0,6,646.28,646.28,2024/09/29,2024/09/29,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
9929,893,2024/08/23,2024,8,2400,0.28,672,0,18,3090.28,3090.28,2024/09/22,2024/09/22,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9928,902,2024/08/23,2024,8,2400,0.28,672,0,18,3090.28,3090.28,2024/09/22,2024/09/22,Business,1,Cash Collection,B,A,3090.28,0,Paid,Approved,Qualified
9639,903,2024/08/19,2024,8,600,0.28,168,0,6,774.28,774.28,2024/09/18,2024/09/18,Consumption,1,Cash Collection,A,A,774.28,0,Paid,Approved,Qualified
9606,907,2024/08/28,2024,8,500,0.28,140,0,2,642.28,642.28,2024/09/27,2024/09/27,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
9579,912,2024/08/21,2024,8,500,0.28,140,0,6,646.28,646.28,2024/09/20,2024/09/20,Business,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
10102,913,2024/08/21,2024,8,5400,0.28,1512,0,0,6912.28,6912.28,2024/09/20,2024/09/20,Business,1,Cash Collection,C,B,6912.28,0,Paid,Approved,Qualified
9584,41,2024/09/16,2024,9,500,0.28,140,0,6,646.28,646.28,2024/10/16,2024/10/16,Consumption,1,Cash Collection,A,A,646.28,0,Paid,Approved,Qualified
10057,114,2024/09/19,2024,9,4400,0.28,1232,0,0,5632.28,5632.28,2024/10/19,2024/10/19,Consumption,1,Cash Collection,B,A,5632.28,0,Paid,Approved,Qualified
